Myanmar,Venezuela,Egypt,Azerbaijan,Kazakhstan,Ukraine,Saudi Arabia,Ghana,Trinidad and Tobago,Ethiopia,Paraguay,Georgia,Malaysia,Bangladesh,Pakistan,Vietnam,Macedonia,Serbia,Armenia,United Arab Emirates,Sri Lanka,Mexico,Cameroon,Argentina,Belarus,Jordan,Botswana,Turkey,Angola,Bosnia and Herzegovina,Albania,Indonesia,Dominican Republic,Tanzania,Korea,Canada,Ivory Coast,South Africa,Hungary,Bulgaria,Thailand,Namibia,Hong Kong,Norway,Macau,Costa Rica,Kenya,Colombia,Malta,Lithuania,Croatia,Iceland,Honduras,Congo,Romania,Poland,Estonia,Israel,Panama,Chile,Latvia,Slovakia,Brazil,Slovenia,Finland,Greece,Philippines,France,Switzerland,Sweden,Luxembourg,New Zealand,Peru,Uganda,Austria,Czech Republic,United Kingdom,Guatemala,Netherlands,Spain,El Salvador,Ireland,Italy,Japan,Portugal,Belgium,Denmark,Germany,Bermuda
0.198017738,0.227132313,0.216991153,0.221437818,0.229540563,0.230302217,0.261319636,0.225589807,0.259665146,0.225857444,0.237614385,0.238981165,0.249694142,0.227428121,0.231387815,0.267991232,0.272932883,0.273235744,0.284583433,0.307968458,0.253298853,0.281240217,0.269723154,0.287487029,0.289861343,0.292650914,0.285483004,0.315652172,0.276801686,0.303883061,0.315998838,0.275405483,0.287770292,0.289526363,0.343952078,0.369225097,0.305060999,0.322869238,0.347321825,0.353626103,0.33900713,0.331959362,0.406775353,0.417494292,0.394551608,0.390348517,0.34249108,0.339387554,0.396890412,0.411943433,0.377013472,0.45876987,0.358919508,0.367147188,0.399558712,0.386356291,0.433460922,0.470699065,0.39825494,0.386765751,0.420412337,0.429321946,0.406246816,0.432556784,0.451165685,0.432659466,0.382529983,0.451941174,0.497658016,0.483357323,0.509287916,0.457836067,0.431194765,0.395829262,0.494175392,0.466538478,0.525104382,0.471906963,0.554801695,0.51774963,0.489513009,0.551890223,0.523647159,0.596428157,0.576270819,0.618552066,0.648186821,0.64858615,0.745961747
0.107787521,0.144678295,0.119995488,0.120311933,0.128560728,0.124402085,0.143494458,0.127287181,0.145371562,0.122328998,0.136946821,0.130014466,0.137662627,0.12649463,0.120844494,0.144155425,0.143398189,0.148955561,0.149156472,0.176302564,0.130908004,0.151042232,0.140931719,0.162489995,0.159752803,0.154331799,0.159020161,0.171412264,0.153905247,0.160368782,0.173433775,0.149875857,0.150675854,0.144288538,0.203491757,0.217015776,0.161076108,0.173141936,0.184996503,0.180724391,0.178861123,0.175292687,0.220285296,0.240738898,0.218874249,0.198367786,0.182289863,0.182982216,0.213918762,0.218896464,0.207258178,0.271553866,0.19158041,0.183582968,0.210760878,0.21183931,0.21981132,0.270093122,0.206712698,0.213279802,0.208434407,0.219353046,0.218665394,0.230878395,0.259388269,0.232577086,0.197395354,0.257633911,0.292566314,0.271887691,0.279101821,0.262332696,0.225599098,0.21529075,0.285641056,0.242249594,0.272034118,0.238272716,0.285755576,0.280201232,0.238706469,0.308958794,0.295848244,0.300089725,0.286537529,0.327709831,0.391837118,0.361231389,0.399887414
0.126134758,0.166735461,0.133759639,0.138208174,0.150644813,0.149002126,0.16654872,0.149514943,0.16668929,0.139774253,0.15254022,0.148449844,0.156066454,0.144435218,0.137269738,0.158876224,0.164405042,0.163203798,0.165414597,0.193797912,0.153284631,0.173406335,0.167130294,0.18767887,0.166052342,0.186571134,0.179528384,0.183840336,0.165482775,0.183612731,0.18349683,0.166725574,0.168814425,0.168366581,0.219356408,0.243026399,0.185872565,0.199265418,0.198019001,0.190489197,0.183349787,0.19500546,0.253935458,0.274223986,0.238987668,0.221306499,0.204602477,0.198259922,0.246485741,0.239508694,0.233054805,0.301113698,0.213087591,0.215037929,0.233597533,0.232822234,0.243512702,0.289951424,0.228799898,0.241185451,0.247178966,0.234497138,0.239021424,0.265703449,0.284311356,0.255938837,0.227053877,0.287567294,0.374065255,0.308557119,0.305744569,0.309802952,0.245064929,0.221680695,0.319675343,0.274599473,0.318447123,0.275504727,0.34721657,0.297005308,0.253449129,0.332590529,0.312064158,0.350777907,0.328189151,0.377622273,0.391645373,0.380149643,0.4697396
0.12896427,0.154492169,0.143952558,0.137859862,0.151894238,0.150155821,0.179122215,0.147861022,0.16222847,0.144889154,0.153697634,0.15675092,0.163904809,0.149906366,0.144583226,0.164727585,0.166479588,0.167600175,0.172574546,0.198743445,0.156610605,0.174058308,0.159697862,0.191831216,0.174453517,0.1790728,0.175904908,0.199945332,0.17713884,0.181689639,0.195945994,0.172169149,0.175922981,0.172076301,0.22591496,0.241153943,0.182423854,0.200779841,0.214436446,0.209553482,0.197758645,0.196886113,0.250377874,0.284460519,0.25028202,0.23618333,0.207729798,0.207508411,0.248402998,0.244356902,0.234352629,0.343124448,0.223006471,0.225974866,0.241924337,0.246119768,0.251107152,0.304506932,0.24047177,0.243675671,0.251470541,0.239606281,0.246073921,0.266436509,0.299656463,0.255314151,0.228573106,0.276252531,0.321795336,0.332566615,0.330398184,0.301279713,0.260870261,0.235364304,0.3148677,0.275221981,0.32867297,0.288362426,0.329662028,0.320874617,0.26749227,0.342626502,0.332097502,0.326650748,0.33070372,0.389388492,0.422806491,0.43239271,0.476730672
0.181471045,0.215104568,0.19766883,0.202501622,0.217428459,0.217497274,0.228364405,0.208514603,0.235857258,0.208995494,0.225436291,0.23119701,0.231983491,0.21218561,0.215469091,0.240717405,0.256355156,0.261533504,0.249496148,0.277159696,0.241135764,0.261395257,0.249275313,0.275731897,0.254241588,0.268047254,0.273704705,0.28354171,0.27399966,0.282419951,0.285622292,0.263815101,0.275272558,0.252029595,0.32092988,0.335947314,0.296221801,0.298572264,0.319457481,0.305255166,0.303992661,0.312172589,0.37954201,0.4072488,0.379087991,0.348400435,0.331133298,0.33332714,0.366591662,0.364914774,0.37333719,0.45610335,0.349134725,0.350287401,0.356389758,0.373120174,0.372616846,0.451333732,0.369707109,0.389296689,0.397863844,0.393520673,0.388729383,0.406002347,0.45910209,0.404575361,0.374194959,0.435826085,0.487185299,0.493519297,0.464714458,0.450270489,0.411450425,0.393837102,0.47645563,0.437815732,0.483618534,0.442979654,0.523394318,0.491709833,0.465217231,0.515621292,0.501190662,0.555727784,0.529089738,0.629672584,0.661217261,0.65379452,0.726700268
0.239455655,0.27523316,0.256984698,0.268171349,0.282049421,0.282709881,0.307575519,0.285737931,0.294214982,0.276713829,0.300472163,0.301883493,0.301761663,0.289054355,0.278624301,0.312006999,0.321478738,0.333775224,0.327641545,0.355349732,0.310724559,0.336575256,0.324632074,0.345385453,0.348696129,0.345387687,0.351833038,0.362302304,0.341519987,0.358319397,0.36856805,0.35252051,0.358364233,0.340341646,0.409199858,0.43435736,0.361849437,0.397174678,0.398293953,0.40999089,0.392888845,0.396124245,0.472420987,0.48255846,0.47497923,0.448250861,0.416441258,0.403809417,0.467794719,0.470817542,0.46275801,0.540615095,0.431703315,0.445762774,0.48308665,0.461195703,0.481040107,0.527147935,0.48216222,0.467502988,0.476981528,0.470178589,0.472197232,0.509022285,0.576357734,0.501860213,0.451604902,0.536519989,0.603521513,0.574564003,0.545083643,0.554863738,0.510092738,0.49912445,0.570554926,0.54101691,0.604006635,0.556379495,0.646338479,0.633860477,0.566113189,0.657723567,0.607658057,0.688115463,0.644190089,0.72495923,0.800725047,0.753180803,0.8997042
0.242898706,0.282181265,0.260216001,0.271372147,0.282051328,0.283881661,0.305245807,0.283827364,0.296623013,0.279810556,0.306408279,0.295688856,0.302886113,0.282842722,0.289990328,0.321239214,0.34170428,0.330507316,0.335785126,0.356064362,0.308576095,0.335440555,0.332143458,0.359109703,0.345882588,0.352577527,0.356031735,0.366518136,0.3456079,0.361780501,0.371622323,0.346296102,0.350288459,0.354509493,0.415760148,0.407095455,0.380915528,0.391762218,0.404612505,0.398906046,0.386381828,0.397041148,0.462280762,0.519250605,0.454868294,0.443210883,0.436390588,0.436096514,0.480209847,0.466413573,0.454482945,0.533453483,0.448899926,0.426589212,0.483241159,0.470443391,0.495280739,0.539246155,0.479234712,0.465743897,0.477582844,0.476109465,0.494534201,0.511810635,0.567497301,0.499583562,0.479858069,0.539849446,0.560779124,0.570111507,0.593270966,0.568271058,0.517302438,0.501452006,0.545827187,0.556284462,0.638604846,0.562385201,0.58470776,0.610515688,0.556514906,0.609335054,0.620764514,0.667640059,0.656873112,0.701079236,0.770119362,0.810484386,0.91794468
0.210618145,0.250650681,0.224514254,0.234159813,0.240883643,0.252371728,0.281466845,0.252688431,0.269127504,0.242725408,0.27110664,0.270804686,0.2661489,0.260115647,0.250158515,0.276664176,0.295083406,0.291277604,0.289784817,0.310708664,0.287124873,0.298133124,0.299138371,0.321313537,0.311485867,0.315555121,0.316153187,0.315796079,0.308516813,0.319824269,0.32012034,0.313334897,0.311091327,0.306974633,0.36112103,0.380658491,0.346624721,0.354534657,0.381336546,0.352715213,0.351990113,0.353632232,0.404261352,0.453337844,0.426965592,0.400983657,0.368626715,0.386183301,0.428587893,0.431382295,0.420843064,0.518358608,0.391470032,0.3945726,0.406915291,0.424204492,0.412211028,0.472797263,0.431582659,0.436803422,0.451454958,0.425394178,0.457278714,0.467713488,0.49759766,0.469088233,0.419984024,0.505079617,0.509903189,0.510305992,0.531586223,0.532372063,0.461131789,0.453112591,0.537779336,0.493112815,0.543912702,0.511617384,0.573854,0.54048779,0.5193145,0.598252553,0.54863697,0.623637364,0.622797024,0.666176633,0.732520534,0.681871522,0.84484926
0.181017313,0.219439271,0.19704631,0.199349409,0.210432952,0.212481688,0.231610946,0.213817971,0.228838283,0.21658251,0.233093862,0.222807528,0.229478604,0.216202584,0.212234153,0.241615262,0.254704994,0.252844096,0.255818026,0.284212044,0.238359901,0.266653994,0.244394804,0.274044614,0.26563576,0.268734005,0.264580403,0.279222301,0.262278794,0.282061072,0.280898572,0.257794691,0.270533361,0.26241405,0.33548132,0.342257729,0.278672503,0.310687196,0.316212177,0.312980176,0.296663443,0.308662888,0.389024023,0.40651905,0.367291943,0.343727473,0.330321405,0.325952605,0.362983583,0.364258239,0.344387121,0.436706007,0.345976328,0.327405191,0.351118143,0.359768474,0.387616419,0.425602902,0.369133315,0.36302733,0.380870092,0.37587033,0.369646675,0.397621132,0.454042611,0.389875841,0.361850139,0.424854752,0.455875242,0.45778606,0.471000861,0.452711446,0.397369039,0.374934203,0.473809251,0.450563299,0.47414502,0.450226069,0.512187795,0.47876613,0.455502809,0.48581208,0.500976973,0.487031328,0.512069058,0.618329712,0.63928871,0.611669108,0.709387603
0.20158347,0.239882315,0.221525701,0.226441046,0.235926264,0.237617065,0.259075969,0.232244304,0.254770473,0.230414633,0.251574021,0.253907182,0.253677513,0.241232215,0.237543107,0.264686295,0.27023798,0.281948185,0.284980808,0.306979419,0.264100267,0.276519491,0.268123455,0.293624928,0.288076861,0.300994547,0.295562693,0.313567534,0.283527518,0.30581425,0.310210665,0.286347876,0.296538861,0.284875054,0.355988415,0.380937246,0.308623977,0.333110695,0.360742003,0.333451022,0.346628655,0.328527117,0.408584962,0.426900639,0.385524904,0.371015391,0.359699759,0.348068776,0.399533767,0.43145033,0.389606676,0.474565648,0.362498927,0.381333415,0.393002081,0.417022352,0.410247326,0.47889178,0.403829158,0.408450743,0.419859755,0.41263255,0.407281387,0.44661162,0.491532648,0.428959324,0.404274901,0.480930781,0.522349677,0.476660139,0.501448712,0.499032003,0.424900086,0.415018196,0.494826535,0.489685275,0.538596396,0.486746708,0.552423447,0.528980623,0.500568879,0.544106493,0.5266739,0.568264008,0.577046111,0.631367145,0.70441806,0.681029175,0.787966886
0.179459626,0.214464308,0.192961607,0.203392344,0.20559201,0.210040957,0.231326361,0.210615324,0.229066907,0.201256089,0.222747332,0.225620359,0.229849918,0.209928779,0.214787245,0.2365614,0.24733866,0.254176705,0.250707408,0.282710449,0.240581124,0.255866617,0.248893664,0.268897858,0.262794378,0.272756041,0.271162374,0.269739817,0.255704312,0.278892405,0.284120789,0.259059099,0.259857347,0.261130585,0.31283673,0.32343883,0.29118473,0.295914478,0.305551453,0.303035568,0.30416271,0.296502384,0.372204043,0.425160894,0.369215727,0.33986109,0.313704408,0.328881842,0.3697018,0.371490441,0.368964675,0.431240415,0.333099788,0.339998541,0.364934809,0.37173907,0.373152014,0.426360913,0.3585258,0.37027797,0.386722722,0.370469866,0.373236992,0.403940549,0.431966382,0.406188623,0.345755403,0.446439502,0.50413766,0.45241375,0.453027059,0.458508714,0.40064465,0.387166921,0.474041016,0.435739707,0.467771576,0.446628992,0.544911418,0.481586358,0.4274018,0.530191042,0.493610742,0.517522512,0.525894983,0.558958493,0.647783294,0.592591073,0.707615741
0.250423967,0.289977246,0.280074331,0.285415348,0.298219914,0.299385303,0.326291107,0.297471321,0.314734034,0.296348017,0.31153589,0.311091813,0.314017713,0.301488403,0.301927375,0.329575564,0.343989576,0.34010436,0.349449524,0.381895716,0.323447602,0.352786917,0.329092692,0.354397579,0.359693042,0.359080266,0.374278015,0.385590545,0.362507204,0.387194282,0.388222963,0.352910559,0.374853239,0.353985935,0.414034116,0.430876732,0.386433735,0.423290256,0.430576056,0.426401091,0.418708752,0.412811637,0.488674579,0.515159618,0.490606474,0.469476415,0.456735053,0.434511725,0.490418628,0.472242559,0.47486698,0.543090024,0.460238808,0.457374758,0.494510555,0.49864907,0.499827585,0.545253824,0.495980616,0.480876888,0.496694122,0.507434012,0.498484323,0.541733113,0.579308291,0.551570156,0.516931314,0.589356994,0.579911311,0.61420309,0.602482929,0.59447091,0.549318841,0.489417802,0.618077672,0.584344459,0.614392336,0.620701984,0.657677597,0.673164929,0.602179378,0.698462644,0.661826919,0.68146056,0.69515556,0.762186376,0.844225565,0.824764946,0.90091496
0.220156513,0.254569294,0.237713465,0.235359216,0.250902393,0.250448656,0.285279894,0.246475974,0.257699537,0.240240587,0.26161415,0.260995119,0.260506652,0.242673394,0.243314246,0.266756952,0.272931159,0.276750833,0.274076838,0.300484563,0.253885979,0.28701647,0.271064694,0.293192149,0.282851112,0.287314687,0.285586106,0.295680124,0.275555454,0.302606387,0.307593158,0.276632702,0.280587432,0.272974734,0.339170069,0.358180564,0.290721725,0.315088615,0.321655518,0.312080146,0.299017569,0.318105705,0.382000857,0.406943695,0.380163198,0.339719839,0.331746069,0.317535763,0.383385151,0.371699326,0.341376826,0.431514449,0.334378094,0.334896718,0.358794745,0.361162631,0.382049192,0.430487521,0.356709352,0.368437318,0.381659235,0.367717117,0.390513218,0.388493093,0.425042125,0.400502068,0.345926464,0.451824328,0.484829379,0.432395161,0.438432069,0.434631037,0.392046813,0.364929551,0.434107775,0.402770932,0.451179416,0.416482302,0.483964487,0.443125928,0.411396638,0.485068242,0.452533444,0.469429571,0.485888385,0.523655541,0.534961463,0.576308202,0.65737366
0.169823995,0.198926151,0.182666446,0.195403716,0.204069657,0.205826271,0.220687171,0.206582706,0.229366316,0.202298461,0.220617371,0.223537889,0.223257734,0.210597091,0.203798982,0.232153665,0.259137777,0.243133044,0.254681854,0.272131772,0.236519429,0.253925617,0.245051583,0.271090117,0.248994569,0.262411074,0.263645293,0.266768771,0.251262955,0.275657292,0.283914208,0.251825519,0.268752576,0.250646501,0.31857979,0.343295665,0.285144905,0.293961375,0.315082124,0.302698382,0.306586398,0.30537768,0.346326973,0.419743493,0.373401249,0.347346867,0.327727848,0.328989314,0.36850609,0.351613284,0.355610874,0.425559178,0.345123468,0.344931991,0.362535953,0.360820317,0.394686495,0.416774864,0.366623481,0.35779553,0.372658048,0.378823287,0.360610641,0.400696981,0.433588604,0.39917754,0.363710434,0.420170632,0.463174627,0.451499745,0.470859585,0.479826779,0.392193843,0.376514238,0.460865963,0.444554505,0.485390907,0.439705488,0.508079495,0.48571553,0.454459417,0.524848381,0.493676503,0.509803261,0.492117759,0.557167336,0.649598745,0.595198704,0.692510978
0.130336319,0.17628363,0.139972183,0.144240257,0.15504733,0.155865545,0.166815324,0.151898543,0.164836351,0.148864064,0.158424676,0.161151029,0.165687955,0.150858815,0.146670717,0.169423361,0.176221277,0.171618556,0.171786824,0.217858026,0.163850666,0.188676355,0.176822016,0.197955746,0.187525926,0.189061581,0.191367697,0.201777623,0.187960649,0.198854233,0.20803753,0.171851652,0.182743548,0.181013754,0.252274406,0.257781016,0.193753618,0.218332622,0.222207803,0.206522143,0.202401932,0.203989602,0.254965885,0.325829134,0.257544422,0.240736099,0.213511305,0.220869352,0.268453478,0.252569098,0.238856562,0.326026327,0.228717964,0.230544468,0.246576014,0.263963636,0.263830783,0.307062829,0.25203868,0.260358051,0.260445925,0.250086155,0.259935756,0.278231861,0.295533472,0.278997882,0.232046592,0.304379931,0.351142793,0.331052274,0.316654897,0.340515551,0.257122766,0.245885005,0.315585951,0.286120146,0.321996357,0.292355493,0.359137145,0.320234569,0.299830352,0.376669363,0.33742466,0.371447598,0.347365621,0.406358887,0.441776077,0.447883781,0.509330661
0.149164001,0.186732267,0.16016269,0.167959217,0.172576628,0.170638792,0.19176207,0.168556513,0.190558397,0.164000177,0.183804615,0.176928646,0.188816951,0.171525859,0.171133974,0.187355118,0.197716402,0.197742952,0.201266679,0.224068644,0.182405761,0.204387158,0.191850941,0.218716426,0.204289264,0.210121606,0.207961693,0.215773069,0.203546349,0.216163391,0.221400124,0.19499244,0.203975114,0.197530513,0.262407454,0.296914558,0.212331651,0.230651301,0.2429094,0.237182359,0.229751954,0.232851631,0.297229609,0.321403287,0.291547921,0.267392568,0.236900313,0.247877529,0.287253437,0.277527105,0.269317672,0.356894278,0.260833611,0.256559879,0.277902052,0.271880241,0.294032911,0.349955992,0.272667853,0.275913059,0.281538628,0.276986662,0.285650271,0.301469005,0.344554944,0.299767126,0.273013065,0.335746827,0.360406136,0.374755639,0.349656668,0.358108969,0.296264593,0.270688604,0.356336152,0.315744973,0.364247802,0.322444415,0.37216281,0.365971858,0.32501786,0.405660303,0.359039503,0.379705419,0.382754843,0.436090321,0.489714554,0.447794996,0.534515435
0.166226271,0.19812854,0.177365247,0.182511154,0.186121703,0.18453435,0.205084469,0.187775913,0.197201559,0.182510258,0.197413484,0.195869267,0.196451183,0.18507109,0.180583034,0.206618564,0.212012229,0.212997461,0.214196583,0.241345227,0.200141856,0.218830437,0.200731925,0.22605285,0.218342299,0.223486323,0.220818289,0.22751977,0.216115743,0.229207555,0.235338603,0.212729084,0.217610268,0.212030282,0.279527121,0.287438701,0.224128875,0.245084054,0.240462828,0.245256966,0.231898937,0.233393101,0.302368766,0.344603184,0.279151984,0.27343833,0.247955527,0.259399377,0.299810411,0.286784992,0.280354029,0.377644171,0.263658697,0.259190443,0.288471124,0.283908955,0.30156746,0.345093602,0.275314064,0.299138552,0.296702146,0.286338951,0.285485538,0.292878837,0.342614196,0.318043545,0.267991574,0.351128641,0.399645988,0.375170483,0.373719922,0.352290766,0.295404053,0.277090719,0.345875158,0.312766672,0.357906353,0.322728727,0.423047695,0.360299822,0.319406861,0.37593316,0.353249763,0.391162182,0.374836407,0.417941128,0.452346702,0.425398481,0.542241462
0.152747953,0.18866753,0.172430784,0.172561944,0.18246882,0.175799252,0.193454667,0.184662873,0.19093521,0.178300896,0.193451846,0.185958353,0.196564619,0.180627327,0.175864964,0.199782054,0.21358853,0.206037907,0.2036143,0.23968949,0.192068887,0.221066385,0.202085602,0.224796513,0.223036241,0.22480018,0.220615913,0.23368829,0.220877496,0.238531849,0.234099043,0.215863186,0.223344235,0.215121368,0.274487069,0.296493199,0.239889324,0.257184018,0.255351137,0.265266705,0.24358065,0.249084882,0.297700693,0.328119457,0.291816423,0.281344448,0.258613426,0.256516909,0.317429917,0.291898026,0.292571067,0.406868427,0.270750695,0.274940418,0.308276331,0.307859133,0.309398611,0.363108559,0.299335244,0.293321321,0.324863906,0.297253294,0.303841494,0.335512396,0.366918987,0.339634751,0.296613281,0.354875828,0.400637369,0.389479629,0.389118661,0.39621776,0.315944276,0.288538313,0.379144187,0.340777794,0.391765996,0.356082398,0.410699993,0.385332092,0.342867482,0.423905625,0.403345833,0.448312562,0.396301043,0.451892206,0.553799505,0.508551436,0.58678244
0.216815201,0.252179544,0.238784418,0.253008525,0.257243582,0.26446988,0.288990481,0.258252739,0.272996487,0.258074934,0.273843977,0.275660451,0.273696215,0.262251757,0.267153271,0.284945397,0.307344949,0.303363933,0.309390649,0.339315659,0.291010275,0.3085113,0.294446949,0.33029286,0.305472298,0.317054462,0.32294575,0.338070311,0.319085036,0.331566406,0.34511636,0.308629853,0.319974968,0.321297026,0.370090208,0.393801184,0.342661042,0.368096051,0.37488406,0.365861684,0.369292691,0.363878818,0.43374148,0.482684532,0.423091434,0.409260067,0.380136892,0.391467289,0.434358007,0.448658446,0.421135723,0.511799396,0.416032565,0.406966338,0.435772457,0.453805955,0.447170276,0.49332983,0.440230835,0.436853067,0.457237268,0.456737275,0.444665269,0.483737877,0.531498742,0.480354579,0.441259895,0.512679038,0.543649749,0.553650108,0.534306268,0.527800989,0.481597339,0.459254317,0.548144325,0.535040364,0.578141507,0.546750577,0.589005367,0.576017201,0.543951201,0.615633318,0.576356057,0.623860004,0.643436813,0.682478559,0.732046184,0.729053138,0.824165347
0.300837132,0.341556502,0.317063757,0.328706842,0.337527108,0.344294282,0.369338659,0.342695082,0.371033062,0.334066701,0.353661913,0.359849121,0.362433617,0.358934999,0.349538246,0.370494155,0.388137507,0.379786181,0.395077398,0.428419071,0.381765658,0.397090058,0.390308948,0.420626311,0.414718151,0.416339883,0.424174429,0.425115588,0.40674406,0.419747304,0.440794636,0.399951816,0.409840856,0.413136265,0.477753103,0.529412973,0.440707557,0.474151674,0.45819396,0.478716037,0.464373664,0.477339594,0.540474516,0.578709936,0.526848012,0.522445827,0.48175509,0.479897193,0.559604614,0.534534819,0.538427413,0.606545361,0.513024993,0.496692974,0.543588576,0.553956064,0.558262106,0.611614222,0.550516465,0.531846627,0.571949995,0.551218887,0.534312579,0.611336395,0.631703148,0.575925664,0.557892925,0.629461645,0.675607556,0.639154898,0.681740003,0.654156729,0.59246508,0.56450963,0.642947117,0.615598701,0.721318911,0.654072672,0.704569512,0.677994581,0.64108464,0.722370566,0.721268446,0.759557275,0.752559283,0.803683282,0.845698083,0.841332606,0.977558463
0.231770839,0.273449963,0.250589897,0.260870688,0.267655532,0.283911163,0.302130598,0.276918321,0.295405665,0.267709364,0.288187537,0.295391171,0.302453563,0.286855248,0.279341506,0.317062139,0.32142683,0.322613055,0.319127231,0.359978004,0.307367583,0.328006538,0.315124233,0.337647951,0.337518896,0.340368681,0.336345505,0.349937511,0.325811936,0.36425424,0.362035741,0.344389537,0.347748341,0.34093414,0.393205078,0.434812383,0.358043008,0.392702785,0.411326068,0.402647641,0.391608519,0.394004959,0.465538483,0.476380656,0.430075476,0.443977294,0.425843495,0.424864067,0.445267477,0.457669972,0.460422088,0.510795614,0.42169609,0.430996482,0.47281829,0.4588881,0.495117427,0.524835917,0.469336507,0.477679202,0.485244967,0.460922738,0.491821018,0.506222657,0.558579011,0.525772045,0.460027031,0.511398532,0.569276044,0.576706333,0.554268626,0.541671635,0.511987024,0.477665794,0.588087816,0.551402422,0.61197565,0.585862312,0.631624018,0.600121176,0.555302092,0.635648542,0.641707578,0.68785031,0.655308644,0.733958077,0.781760192,0.73194149,0.889287734
0.247139639,0.297634643,0.265867576,0.27282851,0.289384924,0.28954872,0.307101875,0.29931598,0.320690875,0.291410293,0.302360187,0.299829724,0.309904808,0.292186431,0.298635005,0.322066266,0.335581493,0.335754154,0.337719409,0.379161979,0.318287608,0.344347647,0.337800162,0.353373439,0.357557836,0.350823954,0.370522417,0.367321623,0.347311238,0.369953448,0.375977175,0.357989842,0.365364819,0.358353307,0.408243874,0.466736455,0.384206979,0.410841467,0.429985143,0.39975384,0.40248665,0.397696398,0.47898783,0.527930625,0.484822343,0.451154562,0.437360435,0.440691162,0.473858484,0.470632116,0.458612646,0.582626295,0.430759941,0.436894421,0.4819726,0.488269897,0.498319543,0.556757681,0.464673658,0.467960978,0.501600951,0.493289484,0.492036358,0.548318368,0.56396664,0.51973888,0.491779411,0.548041177,0.597052179,0.606991906,0.572349097,0.57344455,0.512178896,0.497110675,0.601328493,0.552006272,0.631596636,0.594060099,0.660997417,0.59090954,0.55929866,0.661729584,0.637891446,0.662757567,0.676075412,0.734071105,0.798585207,0.813391931,0.914368843
0.13396426,0.160719865,0.143654536,0.149186862,0.159508862,0.148351248,0.176417835,0.149432786,0.167436405,0.141318029,0.160410128,0.16837438,0.157272969,0.145199734,0.144616728,0.167499818,0.172384826,0.165820759,0.171170666,0.206863077,0.158589226,0.180214802,0.168071322,0.191393083,0.184877176,0.188905473,0.180335089,0.196609339,0.169765484,0.187892059,0.191455201,0.173169131,0.174183919,0.170132181,0.235623503,0.230844316,0.180973483,0.202901364,0.204831895,0.20468573,0.193893913,0.197132439,0.260150203,0.324203196,0.258938632,0.223449711,0.212833154,0.204059218,0.250214717,0.255554217,0.225722916,0.308512337,0.216944499,0.207174322,0.230673248,0.239875932,0.259901966,0.293880756,0.231652019,0.246572902,0.259145956,0.236866953,0.238588488,0.27215593,0.309430692,0.25714214,0.216350882,0.28770387,0.353270166,0.31162042,0.30921445,0.313661676,0.241058712,0.229592758,0.300258548,0.266994698,0.310270803,0.275062554,0.340728712,0.312958577,0.271185706,0.346753879,0.315356941,0.318946463,0.314152694,0.399173247,0.415823011,0.407518593,0.454453798
0.122454533,0.153669309,0.129329963,0.129125693,0.145580664,0.141097396,0.162029388,0.136609534,0.152179262,0.134747606,0.152144248,0.140158868,0.149406364,0.13529465,0.134664127,0.152867589,0.160928476,0.159109489,0.158467427,0.185524889,0.147014315,0.169334417,0.156663596,0.178763833,0.164670754,0.165838604,0.170759035,0.184419647,0.163772154,0.181886912,0.187667409,0.153695412,0.166293195,0.159363102,0.229057,0.225271794,0.172268309,0.19363419,0.195469654,0.188887098,0.178504759,0.18394163,0.257661812,0.268336365,0.231267911,0.21775139,0.188580199,0.197358604,0.236999412,0.221515305,0.221491627,0.298151663,0.206967898,0.208716937,0.223929051,0.230969154,0.23431334,0.276561242,0.22178352,0.230040082,0.22794972,0.218640512,0.229502554,0.251128473,0.308756478,0.241230777,0.208896488,0.262580546,0.299678663,0.303298178,0.293614347,0.292214827,0.232505516,0.224198095,0.297319348,0.26558532,0.309355598,0.246420703,0.318710754,0.296004469,0.259799238,0.346375937,0.299530972,0.32247669,0.310151257,0.330404275,0.392909383,0.375794057,0.482043555
0.196839288,0.239730027,0.212152803,0.216418096,0.233490999,0.236091685,0.255467059,0.234245088,0.25600273,0.228756046,0.249604915,0.248633079,0.255052614,0.237095364,0.236219738,0.254510677,0.27948221,0.272560536,0.278775479,0.30897422,0.266317605,0.289725086,0.265768961,0.287664167,0.284639846,0.289026591,0.300893801,0.301273191,0.295807237,0.302177993,0.326026488,0.28995037,0.304397475,0.290561824,0.358278788,0.373397898,0.302321986,0.33877745,0.337167288,0.343558551,0.33238553,0.339041047,0.403249372,0.42707877,0.399475846,0.38109463,0.35077451,0.351591424,0.414940632,0.425015133,0.38002711,0.484137648,0.382759226,0.366234873,0.407405196,0.414134037,0.426240188,0.496499229,0.389734577,0.415362666,0.406112571,0.403231712,0.430731245,0.438832622,0.486520376,0.459570144,0.398941339,0.487266063,0.50250113,0.480047026,0.511881631,0.490612464,0.425100019,0.408288406,0.519155209,0.48700008,0.51365372,0.476191212,0.544567391,0.542667256,0.492479866,0.581021386,0.539953857,0.582725919,0.546997456,0.60893262,0.678382858,0.656298485,0.770320105
